Date,3MINDIA,AARTIDRUGS,AARTIIND,AAVAS,ABB,ABBOTINDIA,ABCAPITAL,ABFRL,ACC,ADANIENT,ADANIGREEN,ADANIPORTS,ADANITRANS,AEGISCHEM,AFFLE,AIAENG,AJANTPHARM,ALKEM,ALKYLAMINE,AMARAJABAT,AMBER,AMBUJACEM,ANGELONE,ANURAS,APARINDS,APLAPOLLO,APLLTD,APOLLOHOSP,APOLLOTYRE,APTUS,ASAHIINDIA,ASHOKLEY,ASIANPAINT,ASTERDM,ASTRAL,ATGL,ATUL,AUBANK,AUROPHARMA,AVANTIFEED,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BALAMINES,BALKRISIND,BALRAMCHIN,BANDHANBNK,BANKBARODA,BANKINDIA,BASF,BATAINDIA,BAYERCROP,BBTC,BDL,BEL,BERGEPAINT,BHARATFORG,BHARTIARTL,BHEL,BIOCON,BIRLACORPN,BLS,BLUEDART,BLUESTARCO,BORORENEW,BOSCHLTD,BPCL,BRIGADE,BRITANNIA,BSE,BSOFT,CAMS,CANBK,CANFINHOME,CARBORUNIV,CASTROLIND,CCL,CDSL,CEATLTD,CENTRALBK,CENTURYPLY,CENTURYTEX,CERA,CESC,CGCL,CGPOWER,CHALET,CHAMBLFERT,CHEMPLASTS,CHOLAFIN,CHOLAHLDNG,CIPLA,CLEAN,COALINDIA,COCHINSHIP,COFORGE,COLPAL,CONCOR,COROMANDEL,CRAFTSMAN,CREDITACC,CRISIL,CROMPTON,CSBBANK,CUB,CUMMINSIND,CYIENT,DABUR,DALBHARAT,DATAPATTNS,DCMSHRIRAM,DEEPAKFERT,DEEPAKNTR,DELTACORP,DEVYANI,DIVISLAB,DIXON,DLF,DMART,DRREDDY,EASEMYTRIP,ECLERX,EICHERMOT,EIDPARRY,EIHOTEL,ELGIEQUIP,EMAMILTD,ENDURANCE,ENGINERSIN,EPL,EQUITASBNK,ERIS,ESCORTS,EXIDEIND,FACT,FDC,FEDERALBNK,FINCABLES,FINEORG,FINPIPE,FORTIS,FSL,GAEL,GAIL,GALAXYSURF,GARFIBRES,GESHIP,GICRE,GLAND,GLAXO,GLENMARK,GMMPFAUDLR,GMRINFRA,GNFC,GOCOLORS,GODFRYPHLP,GODREJAGRO,GODREJCP,GODREJIND,GODREJPROP,GPPL,GRANULES,GRAPHITE,GRASIM,GREENPANEL,GRINDWELL,GRINFRA,GSFC,GSPL,GUJALKALI,GUJGASLTD,HAL,HAPPSTMNDS,HAVELLS,HCLTECH,HDFC,HDFCAMC,HDFCBANK,HDFCLIFE,HEG,HEROMOTOCO,HFCL,HGS,HIKAL,HINDALCO,HINDCOPPER,HINDPETRO,HINDUNILVR,HINDZINC,HLEGLAS,HOMEFIRST,HONAUT,HUDCO,IBREALEST,IBULHSGFIN,ICICIBANK,ICICIGI,ICICIPRULI,IDBI,IDEA,IDFC,IDFCFIRSTB,IEX,IFBIND,IGL,IIFL,INDHOTEL,INDIACEM,INDIAMART,INDIANB,INDIGO,INDIGOPNTS,INDUSINDBK,INDUSTOWER,INFIBEAM,INFY,INGERRAND,INTELLECT,IOB,IOC,IPCALAB,IRB,IRCTC,IRFC,ISEC,ITC,ITI,JAMNAAUTO,JBCHEPHARM,JBMA,JINDALSTEL,JKCEMENT,JKLAKSHMI,JKPAPER,JMFINANCIL,JSL,JSWENERGY,JSWSTEEL,JUBLFOOD,JUBLINGREA,JUBLPHARMA,JUSTDIAL,JYOTHYLAB,KAJARIACER,KALPATPOWR,KALYANKJIL,KANSAINER,KARURVYSYA,KEC,KEI,KENNAMET,KIMS,KNRCON,KOTAKBANK,KPITTECH,KPRMILL,KRBL,KSB,L&TFH,LALPATHLAB,LATENTVIEW,LAURUSLABS,LAXMIMACH,LEMONTREE,LICHSGFIN,LINDEINDIA,LODHA,LT,LTTS,LUPIN,LUXIND,LXCHEM,M&M,M&MFIN,MAHABANK,MAHINDCIE,MAHLIFE,MAHLOG,MANAPPURAM,MANYAVAR,MAPMYINDIA,MARICO,MARUTI,MASTEK,MAXHEALTH,MAZDOCK,MCDOWELL-N,MCX,MEDPLUS,METROBRAND,METROPOLIS,MFL,MFSL,MGL,MHRIL,MMTC,MOTILALOFS,MPHASIS,MRF,MRPL,MSUMI,MTARTECH,MUTHOOTFIN,NAM-INDIA,NATCOPHARM,NATIONALUM,NAUKRI,NAVINFLUOR,NAZARA,NBCC,NCC,NESTLEIND,NETWORK18,NH,NHPC,NIACL,NLCINDIA,NMDC,NOCIL,NTPC,NUVOCO,NYKAA,OBEROIRLTY,OFSS,OIL,OLECTRA,ONGC,ORIENTELEC,PAGEIND,PAYTM,PCBL,PEL,PERSISTENT,PETRONET,PFC,PFIZER,PGHH,PHOENIXLTD,PIDILITIND,PIIND,PNB,PNBHOUSING,PNCINFRA,POLICYBZR,POLYCAB,POLYMED,POLYPLEX,POONAWALLA,POWERGRID,POWERINDIA,PRAJIND,PRESTIGE,PRINCEPIPE,PRSMJOHNSN,QUESS,RADICO,RAIN,RAJESHEXPO,RALLIS,RAMCOCEM,RATNAMANI,RAYMOND,RBA,RBLBANK,RCF,RECLTD,REDINGTON,RELAXO,RELIANCE,RENUKA,RHIM,RITES,ROSSARI,ROUTE,RTNINDIA,RVNL,SAIL,SANOFI,SAPPHIRE,SBICARD,SBILIFE,SBIN,SCHAEFFLER,SHARDACROP,SHOPERSTOP,SHREECEM,SHYAMMETL,SIEMENS,SJVN,SKFINDIA,SOBHA,SOLARINDS,SONACOMS,SONATSOFTW,SPARC,SRF,STARHEALTH,STLTECH,SUMICHEM,SUNDARMFIN,SUNDRMFAST,SUNPHARMA,SUNTECK,SUNTV,SUPRAJIT,SUPREMEIND,SUVENPHAR,SUZLON,SWANENERGY,SWSOLAR,SYNGENE,TANLA,TATACHEM,TATACOMM,TATACONSUM,TATAELXSI,TATAINVEST,TATAMOTORS,TATAMTRDVR,TATAPOWER,TATASTEEL,TCI,TCIEXP,TCNSBRANDS,TCS,TEAMLEASE,TECHM,TEJASNET,THERMAX,TIINDIA,TIMKEN,TITAN,TORNTPHARM,TORNTPOWER,TRENT,TRIDENT,TRITURBINE,TRIVENI,TTKPRESTIG,TV18BRDCST,TVSMOTOR,UBL,UCOBANK,UFLEX,ULTRACEMCO,UNIONBANK,UPL,UTIAMC,VAIBHAVGBL,VARROC,VBL,VEDL,VGUARD,VIJAYA,VINATIORGA,VIPIND,VMART,VOLTAS,VTL,WELCORP,WELSPUNIND,WESTLIFE,WHIRLPOOL,WIPRO,YESBANK,ZEEL,ZENSARTECH,ZFCVINDIA,ZOMATO,ZYDUSLIFE,ZYDUSWELL
2022-05-02,19831.1,457.25,847.65,2289.4,2051.35,17081.55,116.95,282.45,2347.2,2339.5,2830.35,856.55,2804.45,217.7,1219.65,1941.0,1803.15,3272.8,3131.7,554.05,3915.5,378.15,1812.7,843.0,659.25,1029.0,786.6,4304.75,202.6,321.15,470.15,126.2,3200.0,190.0,2065.95,2488.2,8885.4,1371.1,642.5,429.95,727.35,3623.45,14957.45,5325.4,6626.15,3198.7,2103.95,446.2,336.5,112.75,47.7,2653.0,1967.8,4690.95,978.65,714.8,238.15,713.35,678.45,741.35,52.4,372.8,1051.2,365.95,7042.75,1139.9,723.1,14460.55,366.45,455.95,3271.3,890.55,406.65,2439.65,229.75,642.4,763.1,108.5,401.3,1294.85,1125.35,18.5,654.15,832.65,4143.1,84.3,756.0,192.6,305.9,461.4,573.95,746.5,632.5,976.6,1900.6,187.65,336.65,4116.55,1643.0,644.5,910.1,2203.15,1035.4,3672.75,378.55,210.8,134.05,1031.0,866.2,557.2,1501.75,778.0,1155.35,651.75,2298.3,264.9,170.95,4509.65,3994.85,367.55,3983.35,4123.9,413.45,2358.0,2552.5,529.55,165.7,338.85,490.4,1231.65,64.05,169.45,53.6,675.95,1577.0,151.55,123.8,269.55,94.55,394.8,4479.2,155.15,264.05,122.5,318.8,157.55,2959.9,2972.25,382.05,133.8,3205.05,1552.05,437.45,4540.35,37.75,833.0,1015.15,1213.35,572.2,771.85,486.65,1615.75,87.55,277.45,509.1,1679.55,585.7,1700.55,1554.65,171.0,265.15,1007.05,495.9,1575.2,986.6,1289.85,1066.9,2264.0,2028.8,1403.7,579.85,1192.4,2487.3,67.75,1006.6,381.45,484.4,112.8,272.4,2230.5,323.35,4578.05,732.9,40299.8,35.1,86.25,151.3,741.0,1283.9,518.9,45.5,9.3,56.35,38.85,210.4,952.75,350.3,339.9,261.7,204.0,4877.25,160.9,1866.85,1543.4,1018.1,204.2,17.75,1541.0,1630.45,787.55,18.1,126.65,1010.4,231.85,737.5,22.25,540.15,263.15,98.0,107.15,1705.85,501.55,532.85,2588.55,439.3,360.15,71.6,179.8,304.95,731.95,547.25,496.15,459.8,816.8,152.5,1037.5,362.85,60.6,464.75,48.3,397.6,1253.1,1896.75,1332.25,272.8,1774.35,537.45,624.45,231.65,1324.25,84.7,2490.6,434.5,593.35,9245.9,67.0,389.35,3496.9,1028.25,1679.45,3943.8,741.85,2283.85,433.65,921.35,182.0,17.7,224.55,392.05,507.95,114.35,1070.15,1483.5,522.9,7634.75,2861.75,391.45,293.4,846.1,1430.6,976.4,562.65,2290.45,1386.8,734.6,771.4,259.5,44.6,900.6,2740.1,72597.5,79.85,69.6,1651.2,1273.65,311.35,786.75,106.45,4530.05,3919.4,1550.95,37.25,67.4,18440.55,85.0,694.5,33.45,116.6,88.95,160.35,238.5,157.5,346.25,1721.75,948.95,3503.55,219.7,627.7,156.35,323.25,45595.45,601.1,108.4,2129.8,4147.3,208.05,116.85,4373.9,13790.85,1088.2,2424.1,2866.4,35.05,372.15,251.6,648.35,2467.25,887.35,2679.6,293.05,231.55,3089.25,403.3,479.35,691.4,113.1,687.2,877.35,167.4,621.65,226.4,787.05,2382.5,842.2,99.6,117.25,95.65,126.5,150.45,1084.6,2780.45,55.85,603.65,267.3,932.15,1658.05,41.95,33.55,96.85,6940.7,1306.25,820.15,1081.05,491.0,2269.25,645.0,495.75,26230.2,317.65,2247.1,28.6,3330.15,647.5,2918.95,633.85,742.35,260.9,2504.8,701.55,189.2,437.45,2025.9,798.6,923.4,475.1,481.4,333.8,2015.8,586.0,10.0,329.15,380.7,620.15,1430.4,1033.0,1083.5,824.4,7672.25,1501.45,432.85,219.95,248.5,1295.2,683.9,1855.1,845.0,3542.4,3789.2,1231.2,458.8,2146.05,1845.45,1936.9,2386.55,2792.5,536.7,1220.2,51.75,193.3,314.85,851.65,52.9,649.05,1553.4,11.85,651.1,6679.0,38.6,830.25,784.9,455.9,457.6,1104.85,407.85,209.4,447.7,2049.2,679.05,3134.0,1230.95,420.15,199.2,82.85,475.2,1646.1,495.0,13.8,255.4,307.5,7890.0,69.5,350.15,1700.6
2022-05-04,19150.3,444.75,836.05,2287.8,2014.45,16665.5,114.0,278.6,2300.1,2253.8,2671.35,812.8,2783.3,209.85,1183.45,1902.3,1758.95,3190.9,3090.35,542.6,3691.65,368.1,1689.75,835.25,647.3,977.75,733.85,4013.3,200.0,321.1,457.6,120.55,3100.85,184.75,2019.25,2447.05,8636.75,1327.05,624.65,422.6,707.2,3496.9,14322.45,5263.9,6339.75,3117.05,2098.5,438.15,325.85,108.15,46.55,2622.2,1905.1,4699.3,1001.9,684.65,231.2,687.15,671.65,722.4,52.35,367.05,1035.85,353.25,6917.55,1126.7,699.55,14166.15,363.45,446.8,3385.45,848.2,405.35,2406.0,222.9,605.5,759.35,106.95,387.1,1270.6,1086.8,18.3,622.5,805.15,4098.5,83.7,738.35,180.5,296.55,448.05,553.65,712.15,619.8,957.55,1869.5,187.35,329.5,4058.45,1616.8,640.95,906.85,2176.05,967.7,3476.9,369.55,207.35,132.15,1013.75,869.0,538.05,1444.55,743.35,1190.4,643.65,2288.05,259.55,165.3,4344.15,3810.45,348.4,3867.15,3992.35,400.65,2283.7,2483.2,530.6,159.05,341.2,484.65,1205.9,63.05,167.1,52.15,663.35,1563.85,152.3,120.45,263.65,94.45,385.75,4400.0,148.75,259.55,117.65,328.55,157.55,2916.55,3035.8,373.9,124.4,3126.0,1526.55,421.05,4517.5,36.1,826.25,996.35,1175.75,532.1,755.55,482.3,1546.95,85.3,268.2,510.0,1622.25,592.6,1619.9,1485.75,172.35,257.4,980.8,502.25,1581.9,983.15,1253.0,1044.95,2206.95,1995.4,1356.0,567.6,1171.55,2409.5,65.65,1002.0,375.6,461.65,109.85,272.05,2171.55,315.85,4506.35,768.45,39180.3,34.55,81.8,146.65,724.25,1275.15,511.35,43.2,9.1,55.2,38.4,203.1,865.85,346.9,340.2,257.45,195.95,4827.95,155.1,1801.75,1534.55,978.3,200.45,17.2,1535.55,1596.45,763.6,17.85,125.85,1000.2,223.9,721.65,22.0,520.3,259.75,95.55,106.45,1634.35,526.6,520.35,2490.05,414.9,347.9,67.5,179.5,309.1,711.55,520.85,487.3,442.3,759.3,147.6,1017.7,352.2,60.4,457.95,47.3,374.8,1240.6,1824.45,1331.95,265.2,1775.6,530.2,614.8,236.3,1337.8,81.05,2391.05,427.55,579.4,9012.65,63.6,369.8,3397.85,1021.15,1633.95,3936.15,726.75,2208.8,424.55,896.1,180.25,17.2,216.15,385.75,501.0,111.3,1031.55,1424.1,519.55,7397.9,2848.45,373.6,293.9,825.7,1358.45,984.4,552.75,2141.35,1315.95,717.9,766.8,239.75,43.3,901.05,2683.8,71878.35,78.95,67.4,1597.0,1252.85,305.3,780.55,101.0,4225.4,3842.9,1488.3,36.3,67.2,18087.75,76.95,682.55,32.45,113.4,85.3,156.65,233.45,158.65,340.15,1646.85,916.2,3431.25,221.8,617.2,162.25,323.4,45345.1,583.2,107.85,2026.2,4112.1,213.65,113.85,4368.6,13450.3,1083.15,2324.05,2775.1,34.35,360.45,247.4,638.6,2428.3,858.35,2647.6,275.5,237.6,2879.75,384.3,478.0,673.6,114.2,683.85,851.65,175.7,599.25,224.85,751.8,2309.55,805.8,96.95,116.75,92.1,123.45,149.95,1073.95,2693.65,52.65,603.8,262.1,918.55,1629.35,40.8,33.0,94.85,6957.7,1278.45,784.8,1077.85,479.65,2274.15,637.75,483.85,25193.5,316.8,2200.25,28.05,3232.95,622.0,2997.45,611.05,713.0,248.9,2403.0,719.5,182.15,450.6,2011.55,782.2,900.9,449.7,460.5,342.5,1994.7,579.2,9.8,323.1,369.7,609.05,1437.35,1034.55,1038.55,803.3,7776.5,1467.75,423.5,210.5,244.95,1261.35,690.85,1773.85,814.1,3479.75,3821.25,1212.8,444.9,2149.8,1862.5,1897.8,2289.95,2692.25,528.85,1213.25,49.95,190.8,309.9,847.25,47.95,627.5,1499.5,11.65,652.85,6521.95,37.35,824.2,778.3,429.4,366.55,1090.0,395.2,206.6,434.75,1964.05,665.25,3016.35,1144.65,375.65,199.6,82.65,460.75,1627.0,491.75,13.55,243.8,303.55,7845.65,64.45,339.15,1675.85
2022-05-05,18545.9,445.9,829.7,2201.9,2221.1,16615.1,110.9,277.5,2277.85,2255.4,2845.9,811.35,2801.65,208.75,1152.25,1909.5,1754.7,3169.8,3028.4,543.75,3815.3,366.35,1583.4,824.05,653.25,1003.05,729.7,3949.1,199.7,324.45,453.95,123.6,3076.55,190.35,2026.45,2450.5,8556.15,1350.1,625.35,435.3,702.35,3523.9,14139.25,5084.65,6309.45,3069.95,2053.8,437.55,320.6,105.85,45.75,2642.35,1881.65,4646.05,1009.7,721.5,234.9,687.15,677.0,718.95,53.85,362.1,1020.3,362.25,6835.7,1091.9,648.85,14147.65,361.0,448.05,3277.0,837.6,415.65,2421.2,224.75,573.1,755.45,106.25,375.65,1230.35,1091.5,18.1,594.35,798.25,4061.15,84.2,740.25,175.15,288.7,450.9,556.65,715.3,609.85,948.4,1866.25,185.85,326.75,4171.6,1571.1,646.2,912.45,2210.8,995.45,3413.65,367.15,207.2,130.15,1017.35,872.2,529.05,1439.95,759.05,1206.85,614.8,2160.55,254.75,167.65,4365.8,3949.55,340.0,3943.8,3963.8,404.2,2315.05,2433.55,512.05,150.0,338.05,483.8,1235.4,62.95,166.35,53.9,670.1,1563.3,148.9,121.35,273.85,94.15,375.0,4369.15,145.5,253.8,114.8,320.45,161.35,2868.0,3000.45,373.1,128.35,3167.85,1549.7,418.55,4504.2,36.0,832.45,973.05,1173.9,537.6,762.05,471.0,1460.25,83.35,268.5,498.5,1606.9,605.9,1699.9,1468.6,170.35,253.95,976.5,514.9,1595.65,990.2,1249.1,1072.05,2215.4,1950.4,1352.95,569.75,1170.05,2501.65,66.3,984.95,421.65,461.6,110.1,270.5,2166.6,311.0,4473.8,790.95,40065.65,34.25,81.95,149.75,728.8,1289.9,512.95,41.4,9.05,55.5,39.2,199.95,906.6,347.55,332.2,250.25,196.4,4587.45,150.95,1781.9,1524.9,936.8,202.1,16.65,1585.15,1587.15,712.25,17.6,125.7,1002.15,223.65,717.2,22.05,529.5,262.05,93.05,105.55,1666.6,536.3,523.25,2488.35,415.8,350.3,68.75,173.35,306.9,707.75,513.1,481.05,437.95,793.65,151.05,1029.85,348.5,60.45,450.95,47.05,377.1,1204.3,1856.75,1307.5,257.55,1797.6,548.4,645.55,230.05,1305.9,81.7,2448.75,418.4,576.15,8976.8,66.65,370.05,3354.95,1029.95,1637.65,4024.05,726.35,2194.8,395.85,899.05,178.55,17.1,215.9,374.7,492.2,111.65,1035.5,1455.85,519.75,7407.65,2788.25,373.9,288.1,817.45,1308.9,943.45,547.5,2187.45,1390.2,730.05,766.3,235.35,43.3,915.4,2693.15,71182.15,76.75,69.55,1560.8,1213.25,301.0,780.9,101.1,4127.9,3790.5,1487.1,36.05,65.2,17603.75,80.3,709.95,32.4,111.85,87.7,157.0,238.25,158.4,331.15,1595.15,904.4,3489.2,226.85,610.75,164.85,318.4,45722.6,575.2,106.95,2022.8,4154.0,214.6,113.2,4366.3,13482.9,1106.05,2301.75,2735.1,34.25,360.3,250.2,629.25,2448.25,855.3,2584.65,273.55,233.75,2959.55,390.95,477.15,671.8,113.25,661.4,850.0,174.35,605.95,220.05,740.1,2197.45,824.95,96.5,118.75,91.55,123.3,144.1,1083.75,2640.9,52.55,593.3,264.15,900.4,1598.65,40.9,32.85,94.1,6938.65,1256.0,790.4,1083.65,480.0,2299.2,644.9,484.9,25088.65,317.0,2302.45,27.95,3209.1,595.3,2998.9,613.85,676.2,252.95,2394.3,730.85,181.85,438.65,1935.9,775.15,878.15,450.55,462.95,349.8,1981.45,573.25,9.75,317.5,363.0,603.2,1419.8,1046.3,1020.65,776.35,7826.2,1489.05,426.3,208.3,247.5,1284.25,719.9,1739.75,830.75,3513.4,3708.35,1263.35,450.55,2072.95,1879.4,1918.3,2262.0,2683.45,523.0,1212.35,50.75,186.6,323.15,851.8,47.25,631.05,1483.8,11.65,634.25,6355.7,36.8,823.25,779.85,419.1,390.5,1099.3,405.2,211.4,426.75,1908.65,649.45,3060.9,1157.45,355.8,198.9,80.5,451.95,1609.1,501.15,13.5,244.35,310.1,7814.0,61.15,340.65,1661.95
2022-05-06,18449.95,445.75,793.45,2172.1,2254.2,16984.3,106.7,270.35,2245.45,2247.7,2874.8,811.4,2816.5,206.6,1110.4,1912.2,1725.4,3091.55,2949.25,530.4,3725.05,365.4,1452.5,825.05,645.4,949.95,725.0,3827.35,196.3,308.1,436.8,119.55,3016.25,184.2,1925.7,2437.65,8533.0,1316.45,612.95,426.6,673.4,3499.75,13640.5,5020.25,6000.3,2983.1,1994.85,413.75,318.8,104.95,46.0,2590.8,1856.8,4518.05,1030.0,691.65,228.15,666.7,658.5,710.25,51.05,348.0,1002.3,346.85,6839.2,1071.95,629.15,13848.95,357.3,435.85,3307.8,823.35,394.85,2398.2,219.35,547.35,736.9,105.55,359.8,1218.45,1091.55,18.4,579.5,769.35,3957.6,83.5,719.65,170.3,287.55,448.95,552.95,636.85,587.25,934.75,1822.15,187.4,322.85,3905.4,1581.1,637.8,911.45,2241.55,982.2,3210.35,365.0,227.85,125.85,1008.6,865.1,510.8,1427.45,717.5,1070.25,596.05,2028.6,250.1,161.15,4165.85,3909.6,329.15,3666.2,3930.65,384.75,2243.75,2362.45,489.45,145.7,317.6,474.8,1240.65,61.9,163.25,54.3,664.95,1568.1,146.25,129.55,267.25,91.1,370.0,4310.2,145.85,250.9,112.45,311.2,160.2,2786.95,2910.7,379.7,122.7,3055.85,1526.25,410.75,4398.8,35.15,799.4,981.1,1157.2,526.05,756.1,467.45,1417.25,83.75,265.65,479.85,1565.6,570.95,1675.0,1427.0,164.1,257.6,910.9,515.9,1582.85,1003.0,1238.55,1050.2,2150.65,1958.0,1317.6,565.95,1132.95,2563.35,67.9,959.35,415.3,443.75,104.6,268.7,2149.2,304.8,4300.25,781.1,39792.5,33.9,78.95,146.6,719.25,1281.4,510.05,41.15,9.05,53.45,38.65,200.65,888.7,348.95,322.75,248.95,186.4,4418.7,153.25,1745.35,1490.95,915.4,198.9,15.95,1542.85,1604.85,678.35,17.5,126.25,993.25,220.3,704.55,21.7,509.9,266.65,91.0,102.05,1613.15,521.6,503.8,2428.1,408.1,338.2,67.25,166.4,301.35,690.4,496.55,471.5,432.3,751.45,148.05,1023.0,343.65,60.2,451.3,46.1,374.85,1164.0,1834.9,1254.75,263.65,1775.3,542.65,631.2,227.95,1307.3,81.15,2380.25,410.65,564.55,8803.1,63.15,363.9,3493.75,989.35,1622.45,3866.9,723.85,2134.05,385.9,893.85,175.65,17.0,207.7,367.2,476.1,109.35,999.35,1409.7,503.65,7279.25,2785.25,365.25,284.3,817.4,1269.5,919.4,542.85,2135.45,1331.0,710.4,763.95,235.95,42.6,864.7,2694.05,69913.6,77.85,67.5,1498.35,1210.85,294.25,768.9,98.6,3898.05,3745.6,1409.45,35.15,63.7,16995.45,78.35,694.9,33.75,112.75,82.0,152.45,230.8,159.0,324.45,1539.0,875.5,3517.1,229.9,592.0,166.95,308.35,44911.5,568.0,107.2,1975.55,4061.0,215.65,112.75,4316.9,13756.05,1050.4,2236.5,2620.3,33.85,347.85,255.2,616.95,2418.45,829.9,2499.7,265.0,238.4,2990.25,379.0,457.7,649.45,109.95,683.15,830.4,169.9,588.45,220.7,724.1,2257.0,780.1,95.1,114.7,90.8,122.55,138.3,1071.9,2620.65,50.9,558.95,259.25,890.15,1531.65,40.85,32.4,89.9,6862.85,1199.0,752.9,1059.15,483.95,2288.2,626.15,486.9,23973.65,311.2,2216.0,28.4,3199.7,558.4,2983.65,595.1,645.65,240.85,2301.05,726.2,175.55,439.65,1916.8,755.25,883.3,437.65,453.0,342.8,1980.45,580.15,9.75,307.2,353.5,585.95,1367.4,1032.5,1037.75,764.95,7508.0,1471.05,408.55,201.35,245.2,1283.7,743.05,1733.35,810.1,3432.6,3573.8,1290.75,438.3,2028.7,1822.45,1877.35,2208.75,2650.85,493.45,1146.75,50.15,184.45,296.3,848.1,44.95,629.05,1481.65,11.5,615.2,6200.2,35.7,786.85,779.1,420.15,390.1,1075.6,360.4,206.85,410.35,1969.05,643.45,2971.2,1069.3,385.5,198.95,79.95,441.1,1603.7,485.1,13.2,248.25,302.8,7833.95,60.5,338.2,1628.05
2022-05-09,18735.75,441.1,779.9,2200.35,2305.7,16701.55,106.2,262.6,2232.9,2197.65,2706.4,792.6,2703.45,212.3,1119.0,1843.35,1722.05,3084.8,2903.45,520.7,3577.55,366.75,1446.85,819.15,633.0,893.75,725.6,3766.35,193.15,307.1,431.3,117.45,3005.25,181.55,1873.75,2375.25,8445.4,1279.2,614.3,421.0,663.7,3568.75,13783.85,5006.65,6036.95,2913.0,1985.8,406.0,313.15,103.25,45.5,2808.55,1810.25,4519.15,986.75,658.25,225.5,664.3,637.3,711.5,49.4,338.55,979.75,340.4,6749.55,1046.6,595.55,13612.8,353.4,419.4,3252.05,777.75,386.95,2361.2,201.35,519.25,732.25,105.05,344.4,1183.2,1102.95,18.05,549.4,743.85,3864.6,82.4,687.75,163.55,286.4,430.8,557.1,635.4,613.7,938.3,1800.0,183.05,320.75,3857.55,1581.2,624.6,903.4,2151.1,949.1,3231.9,357.95,209.1,124.25,988.75,860.25,504.55,1452.8,715.75,1012.7,587.85,1998.1,245.0,154.05,4231.1,3824.25,327.2,3520.3,3905.8,368.5,2187.1,2344.3,474.0,142.5,307.1,472.2,1178.4,60.95,159.1,52.75,672.15,1557.6,148.4,122.5,255.25,93.8,366.8,4500.8,143.75,245.85,113.35,285.15,156.1,2813.85,2918.35,372.55,118.25,3031.15,1528.05,415.7,4486.4,33.85,758.1,1003.9,1174.85,526.05,757.35,475.65,1395.95,85.15,261.25,462.25,1551.75,543.1,1747.8,1476.55,161.75,261.1,877.95,519.2,1566.65,983.55,1215.5,1076.1,2168.3,1932.55,1319.85,563.85,1100.5,2492.75,69.55,939.35,394.55,444.1,94.4,268.4,2116.65,309.05,4011.65,781.85,39054.0,33.35,78.6,143.05,710.35,1264.35,504.85,40.4,8.95,52.95,37.95,204.4,880.55,354.35,312.2,238.25,184.25,4411.2,150.45,1717.3,1477.35,889.7,205.9,16.3,1570.35,1602.6,652.3,17.2,124.0,987.0,213.85,690.75,21.7,502.2,262.95,89.7,106.65,1632.7,495.55,497.0,2388.9,405.0,312.75,66.65,165.9,285.9,678.35,489.55,458.45,422.4,725.05,145.55,1010.35,341.85,59.3,438.45,45.0,366.85,1146.7,1828.7,1286.7,259.3,1767.5,523.2,603.95,222.1,1305.55,80.45,2360.9,408.3,542.6,8884.75,61.3,350.15,3500.45,940.35,1616.15,3895.75,733.05,2082.45,375.6,895.3,174.65,16.85,209.5,356.4,473.75,108.45,988.45,1371.6,489.45,7360.3,2607.25,363.55,281.85,800.7,1242.0,882.7,533.25,2096.5,1351.0,707.55,762.4,234.05,42.0,869.4,2641.55,68578.0,73.65,66.1,1373.25,1201.65,288.15,739.35,95.75,3820.7,3734.6,1343.8,34.55,64.25,16504.35,74.2,677.6,33.3,109.35,82.3,148.2,245.6,159.0,299.8,1444.5,868.2,3563.95,236.4,606.85,164.75,317.45,42619.95,556.2,105.0,1965.45,3992.15,216.35,112.0,4260.4,13673.85,1058.0,2199.45,2560.9,33.5,340.45,245.7,584.2,2437.9,778.9,2373.5,253.15,245.15,2931.45,367.65,446.6,647.35,109.0,679.5,808.75,163.75,577.5,212.55,721.7,2227.7,790.2,94.15,112.2,89.7,121.95,141.65,1085.35,2518.3,48.4,550.35,256.15,900.0,1479.6,39.95,32.15,87.9,6710.25,1142.75,761.5,1064.45,475.9,2193.2,617.4,472.35,24058.3,309.6,2198.45,27.95,3171.95,576.05,2983.65,600.65,656.9,233.45,2224.3,698.0,171.35,427.4,1915.35,755.35,885.4,444.9,446.8,344.7,1925.55,566.25,9.7,293.9,343.05,565.2,1308.95,1007.1,1022.85,758.25,7227.3,1456.3,403.95,198.75,230.0,1252.25,687.8,1700.7,796.45,3445.1,3526.0,1261.15,425.55,1980.65,1811.75,1841.15,2183.2,2597.2,486.3,1103.85,48.75,178.7,283.25,844.7,42.9,615.45,1466.75,11.45,611.05,6224.6,35.7,777.6,752.85,405.45,372.85,1058.9,350.15,204.55,403.75,1940.95,629.95,3026.95,1046.65,355.75,188.8,78.55,434.45,1584.75,483.15,12.95,234.85,292.7,7799.05,56.75,335.85,1602.85
